id,created_at,text,Rating
1.11562E+18,4/9/2019 14:35,"b'As votes are counted in Israel today, Netanyahu should know that his fear-mongering and alliance with the ultra-rig\xe2\x80\xa6 https://t.co/ly1Iaz57FM'",0
1.11538E+18,4/8/2019 22:37,"b'Secretary Nielsen should have resigned long ago, but it turns out that she wasn\xe2\x80\x99t extreme enough for the President.\xe2\x80\xa6 https://t.co/wYYcexetoj'",0
1.11537E+18,4/8/2019 21:55,b'I love this photo. Mike said that the Annapolis State House was \xe2\x80\x9crockin\xe2\x80\x9d after this historical moment. We\xe2\x80\x99ll really\xe2\x80\xa6 https://t.co/48u4CLUrbN',2
1.115E+18,4/7/2019 21:28,"b'Speaker (aka \xe2\x80\x9ccoach\xe2\x80\x9d) Mike Busch\xe2\x80\x99s passing is a terrible loss for Maryland. Under his leadership, we have become a\xe2\x80\xa6 https://t.co/SHYTT9W5Fw'",0
1.11497E+18,4/7/2019 19:32,b'Speaker Mike Busch has always stood with Maryland and Maryland stands with Mike and his family during this heart-wr\xe2\x80\xa6 https://t.co/1QqK6N1Oyg',2
1.11427E+18,4/5/2019 20:49,b'RT @EMKInstitute: Senators from both parties \xe2\x80\x94 @ChrisVanHollen and @marcorubio \xe2\x80\x94 are working #acrosstheaisle to strengthen electoral protec\xe2\x80\xa6',2
1.11423E+18,4/5/2019 18:28,"b'Last weekend, I attended the Smith Island Shoreline Restoration Dedication in Rhodes Point. The residents of the is\xe2\x80\xa6 https://t.co/vhLobMHmdB'",1
1.11422E+18,4/5/2019 17:35,b'New polling finds that the majority of voters don\xe2\x80\x99t trust Trump on health care. And why would they? Republicans hav\xe2\x80\xa6 https://t.co/RMRQHCQiIO',0
1.11649E+18,4/12/2019 0:08,b'Iowans w the US Travel Association https://t.co/s4IsnOA2UA',1
1.11648E+18,4/11/2019 23:00,b'Met w Iowa Pork Producers issues: trade &amp; African swine fever https://t.co/yzLOcZOTIM',1
1.11638E+18,4/11/2019 16:20,b'The darth vader of Kavanaugh nom/unethical lawyer Avenatti indicted on 36 counts incl tax dodging/perjury etc We no\xe2\x80\xa6 https://t.co/DFqkGH0nQa',0
1.11611E+18,4/10/2019 23:01,b'The Iowa State Bar Association https://t.co/DgFZMiQzhx',1
1.11611E+18,4/10/2019 22:27,b'Sen Ernst &amp; I met w Ft Madison HS band in town for the Army\xe2\x80\x99s President\xe2\x80\x99s Cup competition on Thursday. Only 8 teams\xe2\x80\xa6 https://t.co/gSIK3xuR4o',2
1.11604E+18,4/10/2019 17:52,b'B4 30 yrs ago patriotic fed employees who reported waste fraud &amp; abuse in govt were treated by the bureaucrats like\xe2\x80\xa6 https://t.co/MKcsSpHZtM',0
1.11602E+18,4/10/2019 16:49,b'Iowa Farm Bureau Mutual Group https://t.co/USygT4KEuB',1
1.11601E+18,4/10/2019 16:25,b'IRS Commissioner Rettig testified before the Finance Cmte at our annual IRS filing season hearing https://t.co/l7v9I34h6b',1
1.11598E+18,4/10/2019 14:12,b'Iowa Society for Respiratory Care https://t.co/brv5caCO5E',1
1.11597E+18,4/10/2019 13:27,b'I read Scty Perdue said we need to cover flood damaged grain stored in bins in the much needed Sen disaster bill. I\xe2\x80\xa6 https://t.co/wSujTczngW',2
1.11596E+18,4/10/2019 12:42,b'Good talking w Iowans at Sen Ernst\xe2\x80\x99s constituent coffee this morning https://t.co/jzHQ7hYn0X',2
1.11578E+18,4/10/2019 0:40,b'Met w leaders from Pella today issues: rural water infrastructure economic development etc https://t.co/WO6iJHVGTP',1
1.11569E+18,4/9/2019 18:56,b'Honored to receive my very own GRAMMY from their CEO Neil Portnow for my ldrship on the Music Modernization Act whi\xe2\x80\xa6 https://t.co/X8z6xSmj8B',2
1.11568E+18,4/9/2019 17:57,b'Increased enforcement+H1B rules 2protect US techworkers+ EB5 regs+public chrge rule+ protecting US workers from fra\xe2\x80\xa6 https://t.co/nQUmU2mSID',1
1.11562E+18,4/9/2019 14:00,b'U of Iowa students in the Leadership Education in Neurodevelopmental &amp; related Disabilities program https://t.co/GOILuQFUDz',1
1.1156E+18,4/9/2019 12:46,b'Talked w CNBC &amp; Bloomberg this morning abt Senate Finance Cmte\xe2\x80\x99s 3rd hrg on drug pricing. This hrg we focus on the\xe2\x80\xa6 https://t.co/JIA2u0TyP7',1
1.1154E+18,4/8/2019 23:38,"b'The Birkedal, Stephens, Wilson +Weber families from Mason City Waukee Norwalk + Monticello https://t.co/ZeR12QvO37'",1
1.11539E+18,4/8/2019 23:08,"b'Spoke w Martha MacCallum abt Dem request for Pres tax returns, oversight &amp; ldrship changes at Homeland Sec Dept. Wa\xe2\x80\xa6 https://t.co/Nd2TObljln'",1
1.11537E+18,4/8/2019 21:58,"b'As president pro tem of the Senate, I signed the bill authorizing the honorary promotion of my friend Sen Bob Dole\xe2\x80\xa6 https://t.co/Ma6OcVuvQY'",2
1.11527E+18,4/8/2019 15:16,b'Commissioner McAleenan will do gr8 job @ DHS. Has gr8 support from 1 of smartest immigration policy minds I know: U\xe2\x80\xa6 https://t.co/EIT7dMzY3F',2
1.11645E+18,4/11/2019 20:58,"b'\xe2\x80\x9ccan\xe2\x80\x99t act like they would normally act\xe2\x80\x9d. This shows a massive lack of understanding about our military, rules of e\xe2\x80\xa6 https://t.co/G67mdIncQZ'",0
1.11633E+18,4/11/2019 13:16,b'To all of the people who said Barr would respect the American bright line between rule of law and politics:        You. Were. Wrong.',0
1.11633E+18,4/11/2019 13:11,b'These  communities are dominated by Trump supporters. Just saying. And he\xe2\x80\x99s trying to make it worse by gutting ACA\xe2\x80\xa6 https://t.co/rLI0YDeQAj',0
1.11629E+18,4/11/2019 10:24,b'Good to know that Herman Cain called the Senate Banking Committee \xe2\x80\x9ca bunch of yahoos\xe2\x80\x9d and saying the right to healt\xe2\x80\xa6 https://t.co/V5bfj9evro',0
1.11611E+18,4/10/2019 22:45,b'Bottom line from my discussion with @TheBeatWithAri ....#DitchMitch',0
1.1161E+18,4/10/2019 21:59,b'Tonight! @TheBeatWithAri',1
1.1158E+18,4/10/2019 2:07,b'Tonight joining @BWilliams on the @11thHour. Looking forward to it.',1
1.11574E+18,4/9/2019 22:21,b'Something about this privatization of the airport smells. https://t.co/YWpkjcbIUg',0
1.11573E+18,4/9/2019 21:36,b'This.\n\nhttps://t.co/vFkuo1kKzB via @NYTimes',1
1.11545E+18,4/9/2019 3:02,"b'And trust me, this is an agency that needs strong leadership. Historically low morale, high use of contractors, and\xe2\x80\xa6 https://t.co/A0tewtUmCd'",1
1.11545E+18,4/9/2019 2:45,"b'RT @seungminkim: .@ChuckGrassley, infuriated over the prospects of more DHS ousters (particularly of those who had worked under him), tells\xe2\x80\xa6'",0
1.11527E+18,4/8/2019 15:25,"b'It is bizarre. We have \xe2\x80\x9c acting\xe2\x80\x9d Secretaries of Defense, Interior, Homeland Security, Chief of Staff and Ambassador\xe2\x80\xa6 https://t.co/rZrN1wRJc4'",0
1.1147E+18,4/7/2019 1:26,b'Now that\xe2\x80\x99s a good looking bunch! \xe2\x80\x9812 McCaskill campaign alums at John and Lucy\xe2\x80\x99s wedding. #LucyCrackedtheCoady\xe2\x80\xa6 https://t.co/SBXjTP45ZY',2
1.11458E+18,4/6/2019 17:28,b'Looking forward to seeing this movie. The subject is important. The Public \xf0\x9f\x8e\xac https://t.co/LRtsOB58EW',2
1.11458E+18,4/6/2019 17:22,b'RT @Manders051: This makes my stomach turn. How are these people so lost? Serving veterans under @clairecmc and helping them access benefit\xe2\x80\xa6',0
1.11388E+18,4/4/2019 19:14,b'Looking forward to great conversation @DeadlineWH with @NicolleDWallace today.',2
1.11377E+18,4/4/2019 12:06,"b""RT @DMRegister: Iowa's Chuck Grassley says Trump's wind energy comments were idiotic and don't show respect. https://t.co/8INwgeA9wA""",0
1.11375E+18,4/4/2019 10:16,b'It\xe2\x80\x99s @Morning_Joe time at the top of the hour.',1
1.11346E+18,4/3/2019 15:11,"b'This is from a strong smart woman who has never ever put up with nonsense, especially when it comes to the treatmen\xe2\x80\xa6 https://t.co/DQT7gnWolB'",2
1.11313E+18,4/2/2019 17:20,"b'RT @MikaKYV365: Join @morningmika\'s challenge for #EqualPayDay: ""Pick a woman you know and show her that she has value.""\n\nhttps://t.co/Ffr3\xe2\x80\xa6'",2
1.11651E+18,4/12/2019 1:32,b'RT @MurielBowser: #TBT to my lunch with @CoryBooker at Busboys &amp; Poets in historic Anacostia earlier this week.\n\nI appreciated his perspect\xe2\x80\xa6',1
1.11651E+18,4/12/2019 1:30,b'Grateful for the opportunity to address these issues head-on. @Russian_Starr https://t.co/9o8ISCnP7L',2
1.11649E+18,4/11/2019 23:36,b'Black churches were:\n\n- Burned during Jim Crow\n- Bombed in 1963\n- Under gunfire in 2015\n\nThis is terrorism. Make no\xe2\x80\xa6 https://t.co/AuXj95qIK6',0
1.11649E+18,4/11/2019 23:36,b'Thank you Timothy and Asia! https://t.co/Hvp0xDSN0e',2
1.11647E+18,4/11/2019 22:31,"b""It's a shame that American workers have to go to these lengths just to earn fair wages and decent benefits. I urge\xe2\x80\xa6 https://t.co/Rvm0eMkbco""",0
1.11646E+18,4/11/2019 21:48,"b""It's that simple. https://t.co/LTX86xfCXY""",1
1.11643E+18,4/11/2019 19:50,b'RT @ASDem: Our Director of Advance @MarquitaVS got her lanyards today and she is hype. \n\nCome join Marquita and the Squad (and thousands of\xe2\x80\xa6',2
1.11643E+18,4/11/2019 19:47,"b""You're right to bring up Medicare for All, and I've been clear about the need for accessible health care in our nat\xe2\x80\xa6 https://t.co/IIBikn5RPj""",2
1.11638E+18,4/11/2019 16:35,"b'The FCC rolled back net neutrality rules last year, allowing providers to throttle internet speeds to benefit corpo\xe2\x80\xa6 https://t.co/Ad4Fe2t7G3'",0
1.11635E+18,4/11/2019 14:49,b'The anniversary of the Fair Housing Act is a reminder that equal housing access is a basic right. It\xe2\x80\x99s why I\xe2\x80\x99ve fou\xe2\x80\xa6 https://t.co/CMLHd0lPy9',2
1.11612E+18,4/10/2019 23:26,"b""You know that moment you read about a historical event and wonder, wow, that must've been cool to experience?\n\nThat\xe2\x80\xa6 https://t.co/qL39IGxViP""",2
1.11609E+18,4/10/2019 21:43,b'We\xe2\x80\x99re only a few days away from our official hometown kickoff\xe2\x80\x94the first big event of this campaign. I\xe2\x80\x99m excited to\xe2\x80\xa6 https://t.co/h1euFeHucD',2
1.11605E+18,4/10/2019 18:53,"b""I'm so proud of my colleagues in the House for prioritizing Black maternal health care. Black women are dying at an\xe2\x80\xa6 https://t.co/1l6vRzOh6h""",2
1.11602E+18,4/10/2019 16:39,b'Jon has it right. We need a leader who recognizes we have more in common than not. Proud to call you a friend and I\xe2\x80\xa6 https://t.co/gBJOq3AZt3',2
1.116E+18,4/10/2019 15:11,"b""There's a lot of talk about the legalization of marijuana. It\xe2\x80\x99s about time. But there\xe2\x80\x99s not nearly enough talk abou\xe2\x80\xa6 https://t.co/rqMwgyz1hD""",2
1.11578E+18,4/10/2019 1:00,"b'Looking forward to watching, @HenryLouisGates. Everyone else, make sure to tune in! https://t.co/MoGelY8sWl'",2
1.11575E+18,4/9/2019 23:01,b'We need to invest in the resource that is the genius of our children. That means prenatal care that doesn\xe2\x80\x99t start i\xe2\x80\xa6 https://t.co/fXYfNKPoDv',2
1.11568E+18,4/9/2019 18:22,"b'We must deal with rising wealth inequality, and invest in ideas that can help give every child born in this country\xe2\x80\xa6 https://t.co/pF9mf7wan4'",2
1.11566E+18,4/9/2019 17:01,"b""Don't do this. https://t.co/ieTHpVq55D""",0
1.11565E+18,4/9/2019 16:10,b'Educators at every level of our education system deserve better. I support the Rutgers AAUP-AFT in this fight for e\xe2\x80\xa6 https://t.co/aakApBvsha',2
7.00349E+17,2/18/2016 15:59,"b'.@tim_cook Our nation is at war &amp; this Iphone was used to kill Americans. Protect our homeland, not terrorists. Please cooperate with @FBI.'",0
6.99201E+17,2/15/2016 11:59,b'Will be speaking with ABC @GMA in just a few minutes about the Supreme Court.',1
6.9866E+17,2/14/2016 0:07,b'On the passing of Justice Scalia. https://t.co/i0f7CVFGvw',1
6.9741E+17,2/10/2016 13:22,b'Will be speaking with CNN this morning at 8:30 am.  Tune in.',1
6.97182E+17,2/9/2016 22:13,b'https://t.co/B84Ig7AtcE',1
6.97105E+17,2/9/2016 17:08,"b'I strongly oppose the Obama budget. I\xe2\x80\x99m glad to see that is has no support, no backing, and it\xe2\x80\x99s not going anywhere. https://t.co/y4DIwjNcHY'",0
6.95333E+17,2/4/2016 19:47,b'Speaking on the Senate floor in just a few minutes on current strategy to combat ISIL &amp; radical Islam. WATCH:  https://t.co/QxYEcn5pI7',1
6.9528E+17,2/4/2016 16:18,"b'RT @LeoShane: .@GrahamBlog asks Campbell multiple times to say 5500 troops in Afghanistan in 2017 is too few. Instead, he says we need to w\xe2\x80\xa6'",1
6.95255E+17,2/4/2016 14:36,b'Will be speaking with Fox Business today at 9:45 am.',1
6.95245E+17,2/4/2016 13:58,b'Will be speaking with Fox News this morning a little after 9 am.  Tune in.',1
6.92739E+17,1/28/2016 15:59,b'WATCH: https://t.co/KIpz1s3QEy  https://t.co/HevyDPECnm',1
6.90243E+17,1/21/2016 18:41,b'ICYMI: Discussed the threat posed by Iran and likelihood sanctions relief funds go to terror funding. WATCH: https://t.co/qS6faFQRQn',0
6.89465E+17,1/19/2016 15:10,b'About to speak with Fox News Brian @kilmeade Radio.  Hope you tune in.  https://t.co/dEW6aKHyxo',1
6.89461E+17,1/19/2016 14:56,b'I think the Supreme Court will strike down President Obama\xe2\x80\x99s immigration action. https://t.co/ftdtkDocA1',0
6.89457E+17,1/19/2016 14:38,b'Will be speaking with Fox News Channel in just a few minutes.  Tune in!',1
6.88841E+17,1/17/2016 21:49,b'Thoughts on the release of prisoners from Iran and the nuclear deal. https://t.co/BVrctPZ9B6',1
6.87116E+17,1/13/2016 3:35,b'South Carolina Governor @nikkihaley did an outstanding job tonight and we\xe2\x80\x99re all very proud of her. #SOTU16',2
6.87109E+17,1/13/2016 3:10,"b""I fear 2016 will be a very dangerous year abroad and a challenging year here at home. I hope and pray I'm wrong. #SOTU16""",0
6.87109E+17,1/13/2016 3:10,b'I heard nothing from President Obama tonight to suggest that we\xe2\x80\x99re actually going to destroy ISIL. #SOTU16',0
6.87109E+17,1/13/2016 3:10,"b'At home, our economy is stagnate and abroad, our nation is very much at risk. #SOTU16'",0
1.11401E+18,4/5/2019 3:35,"b'.@SenatorBennet is as good as they get. Colorado, and the entire country, is fortunate to have him in the U.S. Sena\xe2\x80\xa6 https://t.co/nr2cU8DY7p'",2
1.11256E+18,4/1/2019 3:21,b'Closing the ports of entry on our southern border to legal trade and commerce would be devastating to the U.S. and\xe2\x80\xa6 https://t.co/u7OG8vMYEZ',0
1.11136E+18,3/28/2019 19:56,b'Looking forward to this debate in just a few hours. https://t.co/AZ1DhITZKL',2
1.10986E+18,3/24/2019 16:55,"b'What an inspiration @AdyBarkan is to all of us, no matter our politics. America needs more of Ady and his courage. https://t.co/3hTqLTIFsQ'",2
1.10914E+18,3/22/2019 17:17,b'Really looking forward to this debate on March 28th! https://t.co/AZ1DhIComb',2
1.10847E+18,3/20/2019 20:32,b'I was pleased to co-sponsor this resolution last year. It would be a fitting tribute to John  McCain. Kudos to Sena\xe2\x80\xa6 https://t.co/yiRgF3KEHD',2
1.10817E+18,3/20/2019 0:46,"b'How we miss John McCain. These statements by the President only serve to remind us of the honorable, decent and ins\xe2\x80\xa6 https://t.co/2zVoxHn3kE'",2
1.10783E+18,3/19/2019 2:38,"b'\xe2\x80\x9cAmid all the complications of policy, may we never forget that immigration is a blessing and a strength.\xe2\x80\x9d https://t.co/DbO9EnhGwc'",1
1.1074E+18,3/17/2019 21:44,"b""Is the intent here to persuade voters to be more sympathetic to Republicans? It's not working. https://t.co/wmsIV1TB52""",0
1.10629E+18,3/14/2019 20:28,b'Good for the Senate https://t.co/qtKrdPV82H',2
1.10566E+18,3/13/2019 2:36,b'Thanks to @TuftsUniversity and @TischCollege for a memorable evening. Good questions and meaningful dialogue. Incre\xe2\x80\xa6 https://t.co/La74fSaJjv',2
1.10427E+18,3/9/2019 6:35,"b'Thanks for the opportunity. Great to be in Los Angeles, and nice to be back with my friend @ChrisCoons. https://t.co/wVczw51aGU'",2
1.10244E+18,3/4/2019 5:12,b'https://t.co/RMJiAzg6R7',1
1.10238E+18,3/4/2019 1:20,b'Thanks again for the invitation. Incredible venue. Great questions and discussion. https://t.co/vzwDU5M656',2
1.10238E+18,3/4/2019 1:17,b'What a great forum. I really enjoyed it. https://t.co/SlskQmZsYd',2
1.10024E+18,2/26/2019 3:32,b'A thoughtful piece from a thoughtful Republican Senator on why he will support the resolution disapproving of the P\xe2\x80\xa6 https://t.co/A8JPzY1XBv',1
1.10005E+18,2/25/2019 15:07,"b'Apparently, the better angels of our nature are still on furlough https://t.co/OYnDA26UfA'",0
1.09909E+18,2/22/2019 23:36,"b""This isn't even a close call. Republicans should join Democrats in supporting this resolution. https://t.co/5WhJlUDvly""",1
1.09905E+18,2/22/2019 20:36,"b'Meanwhile, today in my hometown of Snowflake, Arizona...  Photocred, my brother Scott Flake https://t.co/CylTFkK82C'",1
1.09798E+18,2/19/2019 22:05,"b'Meanwhile, today in Arizona... Photocred, my sister Kaija https://t.co/tfCBsULztJ'",1
1.11648E+18,4/11/2019 23:01,b'\xe2\x80\x9cThe human rights violations in Xinjiang  today are of a scope and scale not seen in China since the 1966-1976 Cult\xe2\x80\xa6 https://t.co/6EOD5UcuiM',0
1.11645E+18,4/11/2019 21:06,"b'Thank you, Dr. Katie Bouman, for your incredible contributions to science and for inspiring the next generation of\xe2\x80\xa6 https://t.co/q7BXB61JrM'",2
1.11643E+18,4/11/2019 19:53,b'Afternoon read from @AP in KS: \xe2\x80\x9cMore than 75 years after Nicholas J. Gojmerac was last seen alive dragging a wounde\xe2\x80\xa6 https://t.co/sRrhW5SBM7',1
1.11638E+18,4/11/2019 16:18,"b'WATCH: Joined @BillHemmer on @AmericaNewsroom to discuss yesterday\xe2\x80\x99s hearing with AG Barr, potential \xe2\x80\x98spying\xe2\x80\x99 &amp; the\xe2\x80\xa6 https://t.co/oChbXd4e3r'",1
1.11633E+18,4/11/2019 13:15,b'LIVE now on @AmericaNewsroom: https://t.co/hfvK8MLCXz',1
1.11632E+18,4/11/2019 12:36,"b""At 8 am CT/9 am ET I\xe2\x80\x99ll be joining @FoxNews' @BillHemmer on @AmericaNewsroom to discuss my subcommittee hearing yes\xe2\x80\xa6 https://t.co/yPzzOiPppC""",1
1.11609E+18,4/10/2019 21:33,b'The vitality of our state depends on our ability to educate and employ young Kansans. Thank you to @KUnews for your\xe2\x80\xa6 https://t.co/fV2eSucska',2
1.11607E+18,4/10/2019 20:00,"b'I\xe2\x80\x99ll continue working with AG Barr, @TheJusticeDept and partners across government to provide the necessary resourc\xe2\x80\xa6 https://t.co/CJd3VT122r'",2
1.11598E+18,4/10/2019 14:07,b'I expect to hear more on how @TheJusticeDept will use requested resources to improve law enforcement officer mental\xe2\x80\xa6 https://t.co/IlBufkjRKp',2
1.11598E+18,4/10/2019 14:07,"b'Several indicators show that for the third straight year, police suicides outnumbered line of duty deaths. Much lik\xe2\x80\xa6 https://t.co/KKxtfHd3WZ'",0
1.11598E+18,4/10/2019 14:07,b'These men and women work to combat security and terrorism threats on ever-evolving fronts. They fight to end the op\xe2\x80\xa6 https://t.co/A8DMJBl4MO',1
1.11598E+18,4/10/2019 14:06,"b'Members of the @TheJusticeDept, including the @FBI, @DEAHQ, @ATFHQ, @USMarshalsHQ and @BOPCareers, put their lives\xe2\x80\xa6 https://t.co/TpLUo591Pr'",1
1.11598E+18,4/10/2019 14:04,b'I was pleased to see several program increases for the @TheJusticeDept included in @POTUS\xe2\x80\x99 request this year. These\xe2\x80\xa6 https://t.co/0cgWIyMzea',2
1.11598E+18,4/10/2019 14:03,"b'I\xe2\x80\x99d like to start out by thanking the 115,000 men and women that work for the @TheJusticeDept. The work they do is\xe2\x80\xa6 https://t.co/JO7ufHQkn1'",2
1.11598E+18,4/10/2019 14:03,b'LIVE now: https://t.co/orhPPZ7ckk',1
1.11597E+18,4/10/2019 13:30,"b'At 10 a.m. ET, I\xe2\x80\x99ll convene my Commerce, Justice, and Science Appropriations Subcommittee to hear from Attorney Gen\xe2\x80\xa6 https://t.co/xKQvlMlKlU'",1
1.11572E+18,4/9/2019 20:48,"b'Thank you, @SecPompeo, for testifying before our Senate Appropriations Subcommittee on the work being done around t\xe2\x80\xa6 https://t.co/kEcxWGXEHE'",2
1.11568E+18,4/9/2019 18:09,b'Healthcare providers across our state help keep our communities healthy and represent an essential sector of our ec\xe2\x80\xa6 https://t.co/OTcn5LLzjk',2
1.11565E+18,4/9/2019 16:02,"b'As @ATT\xe2\x80\x99s newest \xe2\x80\x98smart city\xe2\x80\x99 test site, Hutchinson dispatchers and emergency responders will soon be able to utili\xe2\x80\xa6 https://t.co/BJ2VUbrNpk'",2
1.11541E+18,4/9/2019 0:04,b'Graduates of the @KARLProgram are some of the current and future leaders of our state. Honored to be with them to c\xe2\x80\xa6 https://t.co/n2Lq61xRT4',2
1.11643E+18,4/11/2019 20:10,"b'Once across the border, illegal immigrants are released on U.S. soil to await trial. Nearly half fail to show up fo\xe2\x80\xa6 https://t.co/eB73E44nYB'",0
1.11635E+18,4/11/2019 14:22,"b""RT @SASCMajority: Read Chairman @JimInhofe's full opening remarks from this morning's @SASCMajority hearing on the U.S. Space Force proposa\xe2\x80\xa6""",1
1.11611E+18,4/10/2019 22:50,b'Extremely saddened to hear of the three brave Marines who lost their lives Monday serving our great country. Cpl. R\xe2\x80\xa6 https://t.co/EUyA799Hyo',1
1.1161E+18,4/10/2019 21:50,"b'\xd7\x9e\xd7\x96\xd7\x9c \xd7\x98\xd7\x95\xd7\x91, \xd7\x91\xd6\xbc\xd7\x99\xd7\x91\xd6\xbc\xd7\x99 https://t.co/O0AZC2YHDC'",1
1.11605E+18,4/10/2019 18:29,b'Good news that @senatemajldr and Speaker Pelosi have begun to discuss a deal on federal spending. Any deal must pri\xe2\x80\xa6 https://t.co/ig5n1h8CuO',2
1.11576E+18,4/9/2019 23:50,"b'We hope President Erdogan will choose that future for Turkey by rejecting Mr. Putin\xe2\x80\x99s divisive S-400 ploy, meeting\xe2\x80\xa6 https://t.co/AXlv1uabcT'",0
1.11576E+18,4/9/2019 23:30,"b'The choice made by President Erdogan will have profound consequences for his country\xe2\x80\x99s place in the world, its rela\xe2\x80\xa6 https://t.co/NiKXLKaAj4'",1
1.11576E+18,4/9/2019 23:15,"b'Mr. Putin is not an ally of Turkey any more than the Soviets or the czars. His aggression in Georgia, Ukraine and S\xe2\x80\xa6 https://t.co/V8dpKDLnsM'",0
1.11575E+18,4/9/2019 23:00,"b'.@SenJackReed, @SenatorRisch, @SenatorMenendez and I agree.\n\nBy the end of the year, Turkey will have either F-35 a\xe2\x80\xa6 https://t.co/BtviwIShsV'",2
1.11574E+18,4/9/2019 22:26,"b""Patrick Wyrick's deep roots in the state provide him a well-rounded background to serve the Western District well.\xe2\x80\xa6 https://t.co/m9CcdrlzDe""",1
1.11571E+18,4/9/2019 20:10,b'Happy birthday to my lovely wife Kay. I\xe2\x80\x99ll always answer your call. Look forward to celebrating you later this week\xe2\x80\xa6 https://t.co/hfXgq9mPnt',2
1.11534E+18,4/8/2019 19:48,b'And a wonderful afternoon spent with Oklahoma\xe2\x80\x99s @JA_USA\xe2\x80\x94as our economy continues to grow under the direction of\xe2\x80\xa6 https://t.co/a3ohrXsNs9',2
1.11533E+18,4/8/2019 19:20,b'Grateful to sit down with the @OKscouts and be honored at their Distinguished Citizen Award Luncheon. A great group\xe2\x80\xa6 https://t.co/BOki9zLASW',2
1.11533E+18,4/8/2019 19:05,b'Another great weekend visiting with constituents back in OK. We broke ground at the Ernest Childers VA Health Care\xe2\x80\xa6 https://t.co/FWTxumwL4v',2
1.11532E+18,4/8/2019 18:45,b'Has your representative signed the discharge petition to #EndInfanticide? https://t.co/jsKX5ITTpe',1
1.11463E+18,4/6/2019 20:35,"b'196,000 jobs added in the month of March. Good things continue to happen under the leadership of @realDonaldTrump!\n\nhttps://t.co/SwP0JrAEYW'",2
1.11432E+18,4/5/2019 23:54,"b'Blessed to visit with Margaret, who lost her husband to a service-connected illness and now devotes her time to Gol\xe2\x80\xa6 https://t.co/HV1DvejTYn'",2
1.11391E+18,4/4/2019 21:19,b'Over HALF the April indictments for the Grand Jury for the Northern District of Oklahoma are for illegal immigrants\xe2\x80\xa6 https://t.co/jn6APzfEfp',0
1.1138E+18,4/4/2019 13:50,b'RT @SASCMajority: Watch live: Chairman @JimInhofe convenes a hearing on the Posture of the @usairforce. @SecAFOfficial and @GenDaveGoldfein\xe2\x80\xa6',1
1.1138E+18,4/4/2019 13:49,"b'RT @politico: ""The United States should develop a long-term plan for security assistance to Ukraine,"" @JimInhofe writes\nhttps://t.co/fenw7M\xe2\x80\xa6'",1
1.11647E+18,4/11/2019 22:16,b'Join me in raising awareness that April is Financial Literacy Month. Increasing financial literacy empowers us to m\xe2\x80\xa6 https://t.co/Z2VyFylL6h',2
1.11644E+18,4/11/2019 20:43,"b'.@PB_Arsenal is an integral facility for national security, the state of Arkansas and the local economy. I\xe2\x80\x99ve suppo\xe2\x80\xa6 https://t.co/rX7oiWANdk'",2
1.11639E+18,4/11/2019 17:12,b'Proud to join @SenJohnHoeven to introduce a bill to remove an unnecessary barrier to education benefits for Guard &amp;\xe2\x80\xa6 https://t.co/CJg1WI9DU0',2
1.11637E+18,4/11/2019 15:58,b'.@ftsmithchamber came by &amp; briefed me on what\xe2\x80\x99s happening in the city and region. Appreciated their update and I\xe2\x80\x99m\xe2\x80\xa6 https://t.co/nNqA05YWtL',2
1.1161E+18,4/10/2019 22:19,"b'Grateful for the partnership and outstanding advocacy of @MilitaryOfficer for service members, veterans &amp; their fam\xe2\x80\xa6 https://t.co/8jucdXLhVq'",2
1.11609E+18,4/10/2019 21:22,b'I met with Arkansas EMS professionals today to discuss some of the issues they are interested in and need help with\xe2\x80\xa6 https://t.co/lbp0IHT7u8',1
1.11607E+18,4/10/2019 19:51,"b""I've heard from #veterans and Community Care providers in Arkansas that they don't know what to expect or what will\xe2\x80\xa6 https://t.co/uRYtTeGZSI""",1
1.11602E+18,4/10/2019 17:01,b'Always pleased to meet with @Arkansas4H-ers. I know how much of an impact 4-H has on young people because of my own\xe2\x80\xa6 https://t.co/vxP3skoeRr',2
1.11574E+18,4/9/2019 21:58,b'RT @NWALTTerri: Thank you @JohnBoozman and staff for supporting land conservation! #Land4All #NWArk @LTAlliance @NWALandTrust https://t.co/\xe2\x80\xa6',2
1.11572E+18,4/9/2019 21:02,"b'Earlier today I held an Appropriations Subcommittee on Military Construction, Veterans Affairs, &amp; Related Agencies\xe2\x80\xa6 https://t.co/WPx5CjVE6k'",1
1.11568E+18,4/9/2019 18:25,"b'Chairing a hearing of the Appropriations Subcommittee on Military Construction, #Veterans Affairs, and Related Agen\xe2\x80\xa6 https://t.co/VxDDKy5ZKR'",1
1.11567E+18,4/9/2019 17:52,b'Great to be with @arkhospitals. It\xe2\x80\x99s so important to understand the challenges and successes that hospitals and hea\xe2\x80\xa6 https://t.co/6ISIA8VvA0',2
1.11565E+18,4/9/2019 16:13,"b'Today is National Former Prisoner of War Recognition Day, an opportunity to honor and pay tribute to Americans who\xe2\x80\xa6 https://t.co/xkuiDUPGsw'",2
1.11563E+18,4/9/2019 15:12,b'Pleased my office was able to be part of this ceremony honoring Vietnam Veterans that included the participation of\xe2\x80\xa6 https://t.co/rvXWJU6r3N',2
